id	level	name	desc	kind	iconFrom
9555	1	Dark Crystal Light Set	Atk. Spd. +1.4%, P. Atk. +1.4%, Paralysis resistance +18%, STR +1, CON -1.	set	2385
9555	2	Dark Crystal Light Set	Atk. Spd. +2%, P. Atk. +2%, Paralysis resistance +25%, STR +1, CON -1.	set	2385
9555	3	Dark Crystal Light Set	Atk. Spd. +2.7%, P. Atk. +2.7%, Paralysis resistance +34%, STR +1, CON -1.	set	2385
9555	4	Dark Crystal Light Set	Atk. Spd. +3.4%, P. Atk. +3.4%, Paralysis resistance +42%, STR +1, CON -1.	set	2385
9555	5	Dark Crystal Light Set	Atk. Spd. +4%, P. Atk. +4%, Paralysis resistance +50%, STR +1, CON -1.	set	2385
9555	6	Dark Crystal Light Set	Atk. Spd. +4.7%, P. Atk. +4.7%, Paralysis resistance +59%, STR +1, CON -1.	set	2385
9556	1	Avadon Light Set	M. Def. +2.2%, Weight limit +2386.	set	2390
9556	2	Avadon Light Set	M. Def. +3.1%, Weight limit +3409.	set	2390
9556	3	Avadon Light Set	M. Def. +4.2%, Weight limit +4636.	set	2390
9556	4	Avadon Light Set	M. Def. +5.2%, Weight limit +5795.	set	2390
9556	5	Avadon Light Set	M. Def. +6.2%, Weight limit +6818.	set	2390
9556	6	Avadon Light Set	M. Def. +7.3%, Weight limit +8045.	set	2390
9557	1	Blue Wolf Light Set	P. Def. +2.2%, Casting Spd. +6.2%, INT -2, MEN +3, WIT -1.	set	2391
9557	2	Blue Wolf Light Set	P. Def. +3.1%, Casting Spd. +8.8%, INT -2, MEN +3, WIT -1.	set	2391
9557	3	Blue Wolf Light Set	P. Def. +4.2%, Casting Spd. +12%, INT -2, MEN +3, WIT -1.	set	2391
9557	4	Blue Wolf Light Set	P. Def. +5.2%, Casting Spd. +15%, INT -2, MEN +3, WIT -1.	set	2391
9557	5	Blue Wolf Light Set	P. Def. +6.2%, Casting Spd. +17.7%, INT -2, MEN +3, WIT -1.	set	2391
9557	6	Blue Wolf Light Set	P. Def. +7.3%, Casting Spd. +20.8%, INT -2, MEN +3, WIT -1.	set	2391
9558	1	Doom Light Set	Breath +82, P. Atk. +1.1%, MP regeneration +1%, STR -1, CON -2, DEX +3, Poison resistance +8%.	set	2392
9558	2	Doom Light Set	Breath +118, P. Atk. +1.6%, MP regeneration +1.5%, STR -1, CON -2, DEX +3, Poison resistance +12%.	set	2392
9558	3	Doom Light Set	Breath +160, P. Atk. +2.2%, MP regeneration +2%, STR -1, CON -2, DEX +3, Poison resistance +16%.	set	2392
9558	4	Doom Light Set	Breath +200, P. Atk. +2.7%, MP regeneration +2.5%, STR -1, CON -2, DEX +3, Poison resistance +20%.	set	2392
9558	5	Doom Light Set	Breath +235, P. Atk. +3.2%, MP regeneration +2.9%, STR -1, CON -2, DEX +3, Poison resistance +24%.	set	2392
9558	6	Doom Light Set	Breath +278, P. Atk. +3.8%, MP regeneration +3.5%, STR -1, CON -2, DEX +3, Poison resistance +28%.	set	2392
9559	1	Tallum Light Set	MP regeneration +2.8%, Max MP +78, Poison resistance +28%, Bleed resistance +28%, MEN +2, WIT -2.	set	2393
9559	2	Tallum Light Set	MP regeneration +4%, Max MP +111, Poison resistance +40%, Bleed resistance +40%, MEN +2, WIT -2.	set	2393
9559	3	Tallum Light Set	MP regeneration +5.4%, Max MP +151, Poison resistance +54%, Bleed resistance +54%, MEN +2, WIT -2.	set	2393
9559	4	Tallum Light Set	MP regeneration +6.8%, Max MP +189, Poison resistance +68%, Bleed resistance +68%, MEN +2, WIT -2.	set	2393
9559	5	Tallum Light Set	MP regeneration +8%, Max MP +222, Poison resistance +80%, Bleed resistance +80%, MEN +2, WIT -2.	set	2393
9559	6	Tallum Light Set	MP regeneration +9.4%, Max MP +262, Poison resistance +94%, Bleed resistance +94%, MEN +2, WIT -2.	set	2393
9560	1	Nightmare Light Set	M. Def. +1.4%, Sleep resistance +24%, Root resistance +24%, HP drain +1, DEX +1, CON -1.	set	2394
9560	2	Nightmare Light Set	M. Def. +2%, Sleep resistance +35%, Root resistance +35%, HP drain +2, DEX +1, CON -1.	set	2394
9560	3	Nightmare Light Set	M. Def. +2.7%, Sleep resistance +48%, Root resistance +48%, HP drain +2, DEX +1, CON -1.	set	2394
9560	4	Nightmare Light Set	M. Def. +3.4%, Sleep resistance +60%, Root resistance +60%, HP drain +3, DEX +1, CON -1.	set	2394
9560	5	Nightmare Light Set	M. Def. +4%, Sleep resistance +70%, Root resistance +70%, HP drain +3, DEX +1, CON -1.	set	2394
9560	6	Nightmare Light Set	M. Def. +4.7%, Sleep resistance +83%, Root resistance +83%, HP drain +4, DEX +1, CON -1.	set	2394
9561	1	Majestic Leather Set	P. Atk. +2.8%, Max MP +84, Weight limit +2016, Stun resistance +18%, DEX +1, CON -1.	set	2395
9561	2	Majestic Leather Set	P. Atk. +4%, Max MP +120, Weight limit +2880, Stun resistance +25%, DEX +1, CON -1.	set	2395
9561	3	Majestic Leather Set	P. Atk. +5.4%, Max MP +163, Weight limit +3916, Stun resistance +34%, DEX +1, CON -1.	set	2395
9561	4	Majestic Leather Set	P. Atk. +6.8%, Max MP +204, Weight limit +4895, Stun resistance +42%, DEX +1, CON -1.	set	2395
9561	5	Majestic Leather Set	P. Atk. +8%, Max MP +240, Weight limit +5759, Stun resistance +50%, DEX +1, CON -1.	set	2395
9561	6	Majestic Leather Set	P. Atk. +9.4%, Max MP +283, Weight limit +6796, Stun resistance +59%, DEX +1, CON -1.	set	2395
9562	1	Zubei Robe Set	M. Atk. +4.1%, MP regeneration -2.1%.	set	2397
9562	2	Zubei Robe Set	M. Atk. +5.9%, MP regeneration -2.9%.	set	2397
9562	3	Zubei Robe Set	M. Atk. +8%, MP regeneration -4%.	set	2397
9562	4	Zubei Robe Set	M. Atk. +10%, MP regeneration -5%.	set	2397
9562	5	Zubei Robe Set	M. Atk. +11.8%, MP regeneration -5.9%.	set	2397
9562	6	Zubei Robe Set	M. Atk. +13.9%, MP regeneration -6.9%.	set	2397
9563	1	Blue Wolf Robe Set	Max MP +85, MP regeneration +2.2%, INT -2, MEN -1, WIT +3.	set	2398
9563	2	Blue Wolf Robe Set	Max MP +121, MP regeneration +3.1%, INT -2, MEN -1, WIT +3.	set	2398
9563	3	Blue Wolf Robe Set	Max MP +165, MP regeneration +4.2%, INT -2, MEN -1, WIT +3.	set	2398
9563	4	Blue Wolf Robe Set	Max MP +206, MP regeneration +5.3%, INT -2, MEN -1, WIT +3.	set	2398
9563	5	Blue Wolf Robe Set	Max MP +242, MP regeneration +6.2%, INT -2, MEN -1, WIT +3.	set	2398
9563	6	Blue Wolf Robe Set	Max MP +286, MP regeneration +7.3%, INT -2, MEN -1, WIT +3.	set	2398
9564	1	Doom Robe Set	Speed +3, Breath +82, MP regeneration +2.2%, INT +2, MEN +1, WIT -3.	set	2399
9564	2	Doom Robe Set	Speed +4, Breath +118, MP regeneration +3.1%, INT +2, MEN +1, WIT -3.	set	2399
9564	3	Doom Robe Set	Speed +6, Breath +160, MP regeneration +4.2%, INT +2, MEN +1, WIT -3.	set	2399
9564	4	Doom Robe Set	Speed +7, Breath +200, MP regeneration +5.3%, INT +2, MEN +1, WIT -3.	set	2399
9564	5	Doom Robe Set	Speed +8, Breath +235, MP regeneration +6.2%, INT +2, MEN +1, WIT -3.	set	2399
9564	6	Doom Robe Set	Speed +10, Breath +278, MP regeneration +7.3%, INT +2, MEN +1, WIT -3.	set	2399
9565	1	Tallum Robe Set	Casting Spd. +5.2%, M. Def. +2.8%, Poison resistance +28%, Bleed resistance +28%, INT -2, WIT +2.	set	2400
9565	2	Tallum Robe Set	Casting Spd. +7.5%, M. Def. +4%, Poison resistance +40%, Bleed resistance +40%, INT -2, WIT +2.	set	2400
9565	3	Tallum Robe Set	Casting Spd. +10.2%, M. Def. +5.4%, Poison resistance +54%, Bleed resistance +54%, INT -2, WIT +2.	set	2400
9565	4	Tallum Robe Set	Casting Spd. +12.7%, M. Def. +6.8%, Poison resistance +68%, Bleed resistance +68%, INT -2, WIT +2.	set	2400
9565	5	Tallum Robe Set	Casting Spd. +15%, M. Def. +8%, Poison resistance +80%, Bleed resistance +80%, INT -2, WIT +2.	set	2400
9565	6	Tallum Robe Set	Casting Spd. +17.7%, M. Def. +9.4%, Poison resistance +94%, Bleed resistance +94%, INT -2, WIT +2.	set	2400
9566	1	Avadon Robe Set	P. Def. +2.2%, Casting Spd. +6.2%.	set	2406
9566	2	Avadon Robe Set	P. Def. +3.2%, Casting Spd. +8.8%.	set	2406
9566	3	Avadon Robe Set	P. Def. +4.4%, Casting Spd. +12%.	set	2406
9566	4	Avadon Robe Set	P. Def. +5.5%, Casting Spd. +15%.	set	2406
9566	5	Avadon Robe Set	P. Def. +6.4%, Casting Spd. +17.7%.	set	2406
9566	6	Avadon Robe Set	P. Def. +7.6%, Casting Spd. +20.8%.	set	2406
9567	1	Dark Crystal Robe Set	P. Def. +2.8%, Casting Spd. +5.2%, Speed +2, Cancel resistance -6, Paralysis resistance +18%, WIT +2, MEN -2.	set	2407
9567	2	Dark Crystal Robe Set	P. Def. +4%, Casting Spd. +7.5%, Speed +4, Cancel resistance -9, Paralysis resistance +25%, WIT +2, MEN -2.	set	2407
9567	3	Dark Crystal Robe Set	P. Def. +5.4%, Casting Spd. +10.2%, Speed +5, Cancel resistance -12, Paralysis resistance +34%, WIT +2, MEN -2.	set	2407
9567	4	Dark Crystal Robe Set	P. Def. +6.8%, Casting Spd. +12.7%, Speed +6, Cancel resistance -15, Paralysis resistance +42%, WIT +2, MEN -2.	set	2407
9567	5	Dark Crystal Robe Set	P. Def. +8%, Casting Spd. +15%, Speed +7, Cancel resistance -18, Paralysis resistance +50%, WIT +2, MEN -2.	set	2407
9567	6	Dark Crystal Robe Set	P. Def. +9.4%, Casting Spd. +17.7%, Speed +8, Cancel resistance -21, Paralysis resistance +59%, WIT +2, MEN -2.	set	2407
9568	1	Nightmare Robe Set	MP regeneration +1.4%, M. Atk. +2.8%, Sleep resistance +24%, Root resistance +24%, INT +2, WIT -2.	set	2408
9568	2	Nightmare Robe Set	MP regeneration +2%, M. Atk. +4%, Sleep resistance +35%, Root resistance +35%, INT +2, WIT -2.	set	2408
9568	3	Nightmare Robe Set	MP regeneration +2.7%, M. Atk. +5.4%, Sleep resistance +48%, Root resistance +48%, INT +2, WIT -2.	set	2408
9568	4	Nightmare Robe Set	MP regeneration +3.4%, M. Atk. +6.8%, Sleep resistance +60%, Root resistance +60%, INT +2, WIT -2.	set	2408
9568	5	Nightmare Robe Set	MP regeneration +4%, M. Atk. +8%, Sleep resistance +70%, Root resistance +70%, INT +2, WIT -2.	set	2408
9568	6	Nightmare Robe Set	MP regeneration +4.7%, M. Atk. +9.4%, Sleep resistance +83%, Root resistance +83%, INT +2, WIT -2.	set	2408
9569	1	Majestic Robe Set	Max MP +84, Casting Spd. +5.2%, MP regeneration +2.8%, Stun resistance +18%, MEN +1, INT -1.	set	2409
9569	2	Majestic Robe Set	Max MP +120, Casting Spd. +7.5%, MP regeneration +4%, Stun resistance +25%, MEN +1, INT -1.	set	2409
9569	3	Majestic Robe Set	Max MP +163, Casting Spd. +10.2%, MP regeneration +5.4%, Stun resistance +34%, MEN +1, INT -1.	set	2409
9569	4	Majestic Robe Set	Max MP +204, Casting Spd. +12.7%, MP regeneration +6.8%, Stun resistance +42%, MEN +1, INT -1.	set	2409
9569	5	Majestic Robe Set	Max MP +240, Casting Spd. +15%, MP regeneration +8%, Stun resistance +50%, MEN +1, INT -1.	set	2409
9569	6	Majestic Robe Set	Max MP +283, Casting Spd. +17.7%, MP regeneration +9.4%, Stun resistance +59%, MEN +1, INT -1.	set	2409
9570	1	Imperial Crusader Set	P. Def. +2.4%, Max HP +132, Sleep resistance +21%, Root resistance +21%, DEX -2, STR +2.	set	6373
9570	2	Imperial Crusader Set	P. Def. +3.4%, Max HP +189, Sleep resistance +30%, Root resistance +30%, DEX -2, STR +2.	set	6373
9570	3	Imperial Crusader Set	P. Def. +4.6%, Max HP +256, Sleep resistance +40%, Root resistance +40%, DEX -2, STR +2.	set	6373
9570	4	Imperial Crusader Set	P. Def. +5.8%, Max HP +321, Sleep resistance +50%, Root resistance +50%, DEX -2, STR +2.	set	6373
9570	5	Imperial Crusader Set	P. Def. +6.8%, Max HP +377, Sleep resistance +59%, Root resistance +59%, DEX -2, STR +2.	set	6373
9570	6	Imperial Crusader Set	P. Def. +8%, Max HP +445, Sleep resistance +70%, Root resistance +70%, DEX -2, STR +2.	set	6373
9571	1	Draconic Leather Set	Atk. Spd. +1.2%, P. Atk. +1.2%, Max MP +86, Weight limit +1708, DEX +1, STR +1, CON -2.	set	6379
9571	2	Draconic Leather Set	Atk. Spd. +1.7%, P. Atk. +1.7%, Max MP +122, Weight limit +2440, DEX +1, STR +1, CON -2.	set	6379
9571	3	Draconic Leather Set	Atk. Spd. +2.3%, P. Atk. +2.3%, Max MP +167, Weight limit +3319, DEX +1, STR +1, CON -2.	set	6379
9571	4	Draconic Leather Set	Atk. Spd. +2.9%, P. Atk. +2.9%, Max MP +208, Weight limit +4148, DEX +1, STR +1, CON -2.	set	6379
9571	5	Draconic Leather Set	Atk. Spd. +3.4%, P. Atk. +3.4%, Max MP +245, Weight limit +4881, DEX +1, STR +1, CON -2.	set	6379
9571	6	Draconic Leather Set	Atk. Spd. +4%, P. Atk. +4%, Max MP +289, Weight limit +5759, DEX +1, STR +1, CON -2.	set	6379
9572	1	Major Arcana Set	M. Atk. +5%, Speed +2, Cancel resistance -15, Weight limit +1708, WIT +1, INT +1, MEN -2, Stun resistance +15%.	set	6383
9572	2	Major Arcana Set	M. Atk. +7.2%, Speed +3, Cancel resistance -21, Weight limit +2440, WIT +1, INT +1, MEN -2, Stun resistance +21%.	set	6383
9572	3	Major Arcana Set	M. Atk. +9.8%, Speed +4, Cancel resistance -29, Weight limit +3319, WIT +1, INT +1, MEN -2, Stun resistance +29%.	set	6383
9572	4	Major Arcana Set	M. Atk. +12.3%, Speed +5, Cancel resistance -36, Weight limit +4148, WIT +1, INT +1, MEN -2, Stun resistance +36%.	set	6383
9572	5	Major Arcana Set	M. Atk. +14.4%, Speed +6, Cancel resistance -42, Weight limit +4881, WIT +1, INT +1, MEN -2, Stun resistance +42%.	set	6383
9572	6	Major Arcana Set	M. Atk. +17%, Speed +7, Cancel resistance -50, Weight limit +5759, WIT +1, INT +1, MEN -2, Stun resistance +50%.	set	6383
9573	1	Clan Oath Heavy Set	P. Def. +3.5%, Max HP +59.	set	7851
9573	2	Clan Oath Heavy Set	P. Def. +5%, Max HP +85.	set	7851
9573	3	Clan Oath Heavy Set	P. Def. +6.8%, Max HP +116.	set	7851
9573	4	Clan Oath Heavy Set	P. Def. +8.5%, Max HP +144.	set	7851
9573	5	Clan Oath Heavy Set	P. Def. +10%, Max HP +170.	set	7851
9573	6	Clan Oath Heavy Set	P. Def. +11.8%, Max HP +201.	set	7851
9574	1	Clan Oath Light Set	P. Def. +3.5%, Evasion +2.	set	7854
9574	2	Clan Oath Light Set	P. Def. +5%, Evasion +3.	set	7854
9574	3	Clan Oath Light Set	P. Def. +6.8%, Evasion +4.	set	7854
9574	4	Clan Oath Light Set	P. Def. +8.5%, Evasion +5.	set	7854
9574	5	Clan Oath Light Set	P. Def. +10%, Evasion +6.	set	7854
9574	6	Clan Oath Light Set	P. Def. +11.8%, Evasion +7.	set	7854
9575	1	Clan Oath Robe Set	P. Def. +3.5%, Casting Spd. +3.5%.	set	7857
9575	2	Clan Oath Robe Set	P. Def. +5%, Casting Spd. +5%.	set	7857
9575	3	Clan Oath Robe Set	P. Def. +6.8%, Casting Spd. +6.8%.	set	7857
9575	4	Clan Oath Robe Set	P. Def. +8.5%, Casting Spd. +8.5%.	set	7857
9575	5	Clan Oath Robe Set	P. Def. +10%, Casting Spd. +10%.	set	7857
9575	6	Clan Oath Robe Set	P. Def. +11.8%, Casting Spd. +11.8%.	set	7857
9576	1	Apella Heavy Set	Max CP +81, CP regeneration +14%.	set	7861
9576	2	Apella Heavy Set	Max CP +116, CP regeneration +20%.	set	7861
9576	3	Apella Heavy Set	Max CP +158, CP regeneration +27.2%.	set	7861
9576	4	Apella Heavy Set	Max CP +197, CP regeneration +34%.	set	7861
9576	5	Apella Heavy Set	Max CP +232, CP regeneration +40%.	set	7861
9576	6	Apella Heavy Set	Max CP +274, CP regeneration +47.2%.	set	7861
9577	1	Apella Light Set	Max CP +68, CP regeneration +14%.	set	7864
9577	2	Apella Light Set	Max CP +98, CP regeneration +20%.	set	7864
9577	3	Apella Light Set	Max CP +133, CP regeneration +27.2%.	set	7864
9577	4	Apella Light Set	Max CP +166, CP regeneration +34%.	set	7864
9577	5	Apella Light Set	Max CP +195, CP regeneration +40%.	set	7864
9577	6	Apella Light Set	Max CP +230, CP regeneration +47.2%.	set	7864
9578	1	Apella Robe Set	Max CP +62, CP regeneration +14%.	set	7867
9578	2	Apella Robe Set	Max CP +88, CP regeneration +20%.	set	7867
9578	3	Apella Robe Set	Max CP +120, CP regeneration +27.2%.	set	7867
9578	4	Apella Robe Set	Max CP +150, CP regeneration +34%.	set	7867
9578	5	Apella Robe Set	Max CP +177, CP regeneration +40%.	set	7867
9578	6	Apella Robe Set	Max CP +209, CP regeneration +47.2%.	set	7867
9700	1	Enchant Heavy Armor	P. Def. +15, MP regeneration +2.	enchant	0
9700	2	Enchant Heavy Armor	P. Def. +25, MP regeneration +2.	enchant	0
9700	3	Enchant Heavy Armor	P. Def. +38, MP regeneration +2.	enchant	0
9700	4	Enchant Heavy Armor	P. Def. +44, MP regeneration +2.	enchant	0
9700	5	Enchant Heavy Armor	P. Def. +50, MP regeneration +2.	enchant	0
9700	6	Enchant Heavy Armor	P. Def. +56, MP regeneration +2.	enchant	0
9701	1	Enchant Light Armor	Evasion +1, M. Def. +7.	enchant	0
9701	2	Enchant Light Armor	Evasion +2, M. Def. +12.	enchant	0
9701	3	Enchant Light Armor	Evasion +2, M. Def. +20.	enchant	0
9701	4	Enchant Light Armor	Evasion +2, M. Def. +24.	enchant	0
9701	5	Enchant Light Armor	Evasion +2, M. Def. +28.	enchant	0
9701	6	Enchant Light Armor	Evasion +2, M. Def. +32.	enchant	0
9702	1	Enchant Robe	P. Def. +10, M. Def. +6.	enchant	0
9702	2	Enchant Robe	P. Def. +16, M. Def. +10.	enchant	0
9702	3	Enchant Robe	P. Def. +24, M. Def. +14.	enchant	0
9702	4	Enchant Robe	P. Def. +28, M. Def. +18.	enchant	0
9702	5	Enchant Robe	P. Def. +32, M. Def. +22.	enchant	0
9702	6	Enchant Robe	P. Def. +36, M. Def. +26.	enchant	0
